WAREHOUSE_ID,WAREHOUSE_TYPE,LON,LAT
W9704,FOOD,-50,31
W9705,FOOD,-52,37
W9706,FOOD,-104,40
W9707,FOOD,-55,36
W9708,FOOD,-103,32
W9709,FOOD,-8,40
W9710,FOOD,-79,36
W9711,FOOD,-97,31
W9712,FOOD,-115,31
W9713,FOOD,-75,37
W9714,FOOD,-116,34
W9715,FOOD,-70,32
W9716,FOOD,-11,33
W9717,FOOD,-39,36
W9718,FOOD,-96,40
W9719,FOOD,-45,34
W9720,FOOD,-71,39
W9721,FOOD,-74,35
W9722,FOOD,-115,39
W9723,FOOD,-11,32
W9724,FOOD,-115,39
W9725,FOOD,-9,34
W9726,FOOD,-109,38
W9727,FOOD,-57,38
W9728,FOOD,-34,32
W9729,FOOD,-108,35
W9730,FOOD,-39,32
W9731,FOOD,-47,34
W9732,FOOD,-27,40
W9733,FOOD,-96,39
W9734,FOOD,-18,32
W9735,FOOD,-50,38
W9736,FOOD,-46,40
W9737,FOOD,-103,37
W9738,FOOD,-52,37
W9739,FOOD,-57,33
W9740,FOOD,-98,31
W9741,FOOD,-40,39
W9742,FOOD,-101,36
W9743,FOOD,-103,34
W9744,FOOD,-26,33
W9745,FOOD,-71,36
W9746,FOOD,-46,35
W9747,FOOD,-92,39
W9748,FOOD,-67,35
W9749,FOOD,-21,36
W9750,FOOD,-81,37
W9751,FOOD,-95,38
W9752,FOOD,-56,34
W9753,FOOD,-39,36
W9754,FOOD,-95,39
W9755,FOOD,-106,35
W9756,FOOD,-10,34
W9757,FOOD,-31,35
W9758,FOOD,-21,34
W9759,FOOD,-7,36
W9760,FOOD,-42,35
W9761,FOOD,-94,37
W9762,FOOD,-88,31
W9763,FOOD,-76,31
W9764,FOOD,-14,36
W9765,FOOD,-114,36
W9766,FOOD,-91,38
W9767,FOOD,-101,40
W9768,FOOD,-52,31
W9769,FOOD,-54,38
W9770,FOOD,-10,40
W9771,FOOD,-86,36
W9772,FOOD,-107,34
W9773,FOOD,-50,33
W9774,FOOD,-38,32
W9775,FOOD,-30,37
W9776,FOOD,-27,40
W9777,FOOD,-68,31
W9778,FOOD,-47,39
W9779,FOOD,-9,31
W9780,FOOD,-74,33
W9781,FOOD,-13,33
W9782,FOOD,-12,34
W9783,FOOD,-109,36
W9784,FOOD,-67,39
W9785,FOOD,-37,38
W9786,FOOD,-53,32
W9787,FOOD,-9,38
W9788,FOOD,-105,32
W9789,FOOD,-20,33
W9790,FOOD,-28,37
W9791,FOOD,-80,31
W9792,FOOD,-94,39
W9793,FOOD,-33,36
W9794,FOOD,-80,36
W9795,FOOD,-45,38
W9796,FOOD,-91,35
W9797,FOOD,-61,33
W9798,FOOD,-88,39
W9799,FOOD,-43,37
W9800,FOOD,-25,36
W9801,FOOD,-39,40
W9802,FOOD,-75,32
W9803,FOOD,-20,31
W9804,FOOD,-26,36
W9805,FOOD,-59,35
W9806,FOOD,-40,39
W9807,FOOD,-98,32
W9808,FOOD,-27,39
W9809,FOOD,-71,31
W9810,FOOD,-113,35
W9811,FOOD,-33,34
W9812,FOOD,-42,33
W9813,FOOD,-9,36
W9814,FOOD,-53,39
W9815,FOOD,-11,36
W9816,FOOD,-23,33
W9817,FOOD,-33,37
W9818,FOOD,-23,37
W9819,FOOD,-114,36
W9820,FOOD,-15,40
W9821,FOOD,-106,37
W9822,FOOD,-115,31
W9823,FOOD,-109,38
W9824,FOOD,-51,32
W9825,FOOD,-112,36
W9826,FOOD,-104,36
W9827,FOOD,-14,33
W9828,FOOD,-94,37
W9829,FOOD,-90,39
W9830,FOOD,-19,32
W9831,FOOD,-61,39
W9832,FOOD,-52,35
W9833,FOOD,-78,31
W9834,FOOD,-42,37
W9835,FOOD,-88,38
W9836,FOOD,-103,40
W9837,FOOD,-49,39
W9838,FOOD,-93,33
W9839,FOOD,-62,31
W9840,FOOD,-98,36
W9841,FOOD,-37,35
W9842,FOOD,-100,35
W9843,FOOD,-101,39
W9844,FOOD,-23,37
W9845,FOOD,-72,40
W9846,FOOD,-52,39
W9847,FOOD,-90,38
W9848,FOOD,-90,40
W9849,FOOD,-114,33
W9850,FOOD,-43,37
W9851,FOOD,-63,33
W9852,FOOD,-77,37
W9853,FOOD,-63,37
W9854,FOOD,-67,34
W9855,FOOD,-18,38
W9856,FOOD,-55,37
W9857,FOOD,-18,36
W9858,FOOD,-99,33
W9859,FOOD,-15,37
W9860,FOOD,-16,39
W9861,FOOD,-67,35
W9862,FOOD,-32,36
W9863,FOOD,-87,33
W9864,FOOD,-10,37
W9865,FOOD,-18,34
W9866,FOOD,-85,32
W9867,FOOD,-103,40
W9868,FOOD,-22,37
W9869,FOOD,-60,33
W9870,FOOD,-101,35
W9871,FOOD,-8,34
W9872,FOOD,-72,38
W9873,FOOD,-55,36
W9874,FOOD,-68,31
W9875,FOOD,-74,36
W9876,FOOD,-14,40
W9877,FOOD,-9,32
W9878,FOOD,-102,34
W9879,FOOD,-74,34
W9880,FOOD,-90,31
W9881,FOOD,-86,36
W9882,FOOD,-65,36
W9883,FOOD,-18,38
W9884,FOOD,-62,35
W9885,FOOD,-28,39
W9886,FOOD,-47,32
W9887,FOOD,-38,38
W9888,FOOD,-101,34
W9889,FOOD,-20,40
W9890,FOOD,-27,40
W9891,FOOD,-90,32
W9892,FOOD,-64,40
W9893,FOOD,-15,32
W9894,FOOD,-105,35
W9895,FOOD,-113,38
W9896,FOOD,-51,36
W9897,FOOD,-64,34
W9898,FOOD,-93,32
W9899,FOOD,-18,33
W9900,FOOD,-42,36
W9901,FOOD,-78,40
W9902,FOOD,-19,32
W9903,FOOD,-109,34
W9904,FOOD,-26,32
W9905,FOOD,-110,37
W9906,FOOD,-65,38
W9907,FOOD,-37,38
W9908,FOOD,-93,32
W9909,FOOD,-72,39
W9910,FOOD,-76,36
W9911,FOOD,-16,39
W9912,FOOD,-59,39
W9913,FOOD,-17,32
W9914,FOOD,-111,32
W9915,FOOD,-33,40
W9916,FOOD,-46,32
W9917,FOOD,-51,37
W9918,FOOD,-112,40
W9919,FOOD,-100,40
W9920,FOOD,-70,31
W9921,FOOD,-109,38
W9922,FOOD,-47,39
W9923,FOOD,-45,39
W9924,FOOD,-70,37
W9925,FOOD,-42,40
W9926,FOOD,-116,35
W9927,FOOD,-41,34
W9928,FOOD,-105,37
W9929,FOOD,-17,40
W9930,FOOD,-90,40
W9931,FOOD,-44,40
W9932,FOOD,-65,38
W9933,FOOD,-109,35
W9934,FOOD,-93,35
W9935,FOOD,-63,35
W9936,FOOD,-68,31
W9937,FOOD,-29,34
W9938,FOOD,-113,39
W9939,FOOD,-60,31
W9940,FOOD,-11,38
W9941,FOOD,-78,32
W9942,FOOD,-116,37
W9943,FOOD,-30,34
W9944,FOOD,-59,36
W9945,FOOD,-29,38
W9946,FOOD,-112,40
W9947,FOOD,-12,31
W9948,FOOD,-27,32
W9949,FOOD,-114,36
W9950,FOOD,-83,33
W9951,FOOD,-10,36
W9952,FOOD,-89,32
W9953,FOOD,-20,32
W9954,FOOD,-59,35
W9955,FOOD,-34,36
W9956,FOOD,-40,31
W9957,FOOD,-18,38
W9958,FOOD,-98,32
W9959,FOOD,-51,37
W9960,FOOD,-114,39
W9961,FOOD,-85,34
W9962,FOOD,-38,40
W9963,FOOD,-93,35
W9964,FOOD,-114,40
W9965,FOOD,-109,32
W9966,FOOD,-110,38
W9967,FOOD,-17,32
W9968,FOOD,-24,33
W9969,FOOD,-15,40
W9970,FOOD,-43,31
W9971,FOOD,-45,39
W9972,FOOD,-15,33
W9973,FOOD,-57,37
W9974,FOOD,-45,38
W9975,FOOD,-27,35
W9976,FOOD,-48,34
W9977,FOOD,-109,40
W9978,FOOD,-61,36
W9979,FOOD,-86,33
W9980,FOOD,-108,39
W9981,FOOD,-100,40
W9982,FOOD,-30,35
W9983,FOOD,-110,31
W9984,FOOD,-33,39
W9985,FOOD,-63,32
W9986,FOOD,-36,32
W9987,FOOD,-55,36
W9988,FOOD,-66,34
W9989,FOOD,-22,34
W9990,FOOD,-91,38
W9991,FOOD,-13,37
W9992,FOOD,-36,32
W9993,FOOD,-16,38
W9994,FOOD,-71,38
W9995,FOOD,-106,37
W9996,FOOD,-34,40
W9997,FOOD,-8,40
W9998,FOOD,-92,34
W9999,FOOD,-70,32
W10000,FOOD,-69,37
W10001,FOOD,-81,34
W10002,FOOD,-105,35
W10003,FOOD,-73,33
W10004,FOOD,-74,38
W10005,FOOD,-85,34
W10006,FOOD,-21,34
W10007,FOOD,-84,34
W10008,FOOD,-111,33
W10009,FOOD,-27,38
W10010,FOOD,-111,33
W10011,FOOD,-71,35
W10012,FOOD,-17,35
W10013,FOOD,-43,39
W10014,FOOD,-112,36
W10015,FOOD,-89,35
W10016,FOOD,-92,34
W10017,FOOD,-68,34
W10018,FOOD,-56,37
W10019,FOOD,-95,35
W10020,FOOD,-97,38
W10021,FOOD,-116,31
W10022,FOOD,-70,33
W10023,FOOD,-108,35
W10024,FOOD,-69,40
W10025,FOOD,-112,38
W10026,FOOD,-103,39
W10027,FOOD,-76,35
W10028,FOOD,-87,34
W10029,FOOD,-10,38
W10030,FOOD,-115,32
W10031,FOOD,-42,36
W10032,FOOD,-35,35
W10033,FOOD,-95,34
W10034,FOOD,-12,31
W10035,FOOD,-21,37
W10036,FOOD,-62,34
W10037,FOOD,-84,38
W10038,FOOD,-109,39
W10039,FOOD,-44,33
W10040,FOOD,-19,39
W10041,FOOD,-57,32
W10042,FOOD,-28,36
W10043,FOOD,-51,36
W10044,FOOD,-52,37
W10045,FOOD,-85,38
W10046,FOOD,-13,36
W10047,FOOD,-34,31
W10048,FOOD,-54,38
W10049,FOOD,-33,32
W10050,FOOD,-25,35
W10051,FOOD,-38,38
W10052,FOOD,-95,39
W10053,FOOD,-99,31
W10054,FOOD,-73,31
W10055,FOOD,-104,39
W10056,FOOD,-18,36
W10057,FOOD,-114,32
W10058,FOOD,-54,35
W10059,FOOD,-112,34
W10060,FOOD,-75,31
W10061,FOOD,-33,36
W10062,FOOD,-98,38
W10063,FOOD,-84,39
W10064,FOOD,-96,37
W10065,FOOD,-89,36
W10066,FOOD,-88,34
W10067,FOOD,-47,38
W10068,FOOD,-29,36
W10069,FOOD,-62,35
W10070,FOOD,-61,35
W10071,FOOD,-84,33
W10072,FOOD,-49,32
W10073,FOOD,-88,35
W10074,FOOD,-35,38
W10075,FOOD,-16,40
W10076,FOOD,-60,37
W10077,FOOD,-21,36
W10078,FOOD,-77,38
W10079,FOOD,-20,39
W10080,FOOD,-85,37
W10081,FOOD,-94,33
W10082,FOOD,-53,34
W10083,FOOD,-115,31
W10084,FOOD,-80,38
W10085,FOOD,-63,35
W10086,FOOD,-16,40
W10087,FOOD,-8,35
W10088,FOOD,-96,40
W10089,FOOD,-69,39
W10090,FOOD,-59,37
W10091,FOOD,-17,33
W10092,FOOD,-13,37
W10093,FOOD,-75,37
W10094,FOOD,-87,37
W10095,FOOD,-7,38
W10096,FOOD,-116,37
W10097,FOOD,-103,39
W10098,FOOD,-16,33
W10099,FOOD,-99,37
W10100,FOOD,-44,32
W10101,FOOD,-116,39
W10102,FOOD,-73,40
W10103,FOOD,-91,40
W10104,FOOD,-45,37
W10105,FOOD,-70,35
W10106,FOOD,-106,40
W10107,FOOD,-19,31
W10108,FOOD,-108,34
W10109,FOOD,-113,38
W10110,FOOD,-53,40
W10111,FOOD,-40,38
W10112,FOOD,-20,38
W10113,FOOD,-69,40
W10114,FOOD,-79,37
W10115,FOOD,-73,38
W10116,FOOD,-105,37
W10117,FOOD,-82,37
W10118,FOOD,-41,32
W10119,FOOD,-99,33
W10120,FOOD,-98,33
W10121,FOOD,-77,34
W10122,FOOD,-112,40
W10123,FOOD,-63,31
W10124,FOOD,-13,40
W10125,FOOD,-25,38
W10126,FOOD,-7,31
W10127,FOOD,-27,37
W10128,FOOD,-34,38
W10129,FOOD,-69,38
W10130,FOOD,-14,39
W10131,FOOD,-42,31
W10132,FOOD,-29,34
W10133,FOOD,-115,35
W10134,FOOD,-112,31
W10135,FOOD,-34,39
W10136,FOOD,-106,33
W10137,FOOD,-97,31
W10138,FOOD,-9,34
W10139,FOOD,-80,37
W10140,FOOD,-103,34
W10141,FOOD,-44,32
W10142,FOOD,-116,31
W10143,FOOD,-114,37
W10144,FOOD,-63,32
W10145,FOOD,-70,40
W10146,FOOD,-85,35
W10147,FOOD,-95,40
W10148,FOOD,-18,32
W10149,FOOD,-39,37
W10150,FOOD,-28,40
W10151,FOOD,-73,31
W10152,FOOD,-58,36
W10153,FOOD,-74,35
W10154,FOOD,-89,38
W10155,FOOD,-38,40
W10156,FOOD,-103,33
W10157,FOOD,-108,37
W10158,FOOD,-24,38
W10159,FOOD,-98,38
W10160,FOOD,-25,32
W10161,FOOD,-52,40
W10162,FOOD,-50,40
W10163,FOOD,-55,36
W10164,FOOD,-73,34
W10165,FOOD,-116,36
W10166,FOOD,-63,36
W10167,FOOD,-22,38
W10168,FOOD,-64,38
W10169,FOOD,-59,38
W10170,FOOD,-66,39
W10171,FOOD,-60,39
W10172,FOOD,-33,38
W10173,FOOD,-55,37
W10174,FOOD,-96,34
W10175,FOOD,-64,32
W10176,FOOD,-45,31
W10177,FOOD,-100,31
W10178,FOOD,-74,40
W10179,FOOD,-104,34
W10180,FOOD,-113,39
W10181,FOOD,-37,37
W10182,FOOD,-97,33
W10183,FOOD,-35,33
W10184,FOOD,-49,39
W10185,FOOD,-78,33
W10186,FOOD,-15,34
W10187,FOOD,-110,40
W10188,FOOD,-68,40
W10189,FOOD,-11,35
W10190,FOOD,-80,32
W10191,FOOD,-80,34
W10192,FOOD,-12,31
W10193,FOOD,-112,38
W10194,FOOD,-88,35
W10195,FOOD,-115,33
W10196,FOOD,-108,36
W10197,FOOD,-45,31
W10198,FOOD,-116,35
W10199,FOOD,-75,36
W10200,FOOD,-61,31
W10201,FOOD,-92,34
W10202,FOOD,-77,39
W10203,FOOD,-65,34
W10204,FOOD,-24,32
W10205,FOOD,-19,40
W10206,FOOD,-74,36
W10207,FOOD,-24,40
W10208,FOOD,-71,35
W10209,FOOD,-52,33
W10210,FOOD,-62,31
W10211,FOOD,-33,37
W10212,FOOD,-27,39
W10213,FOOD,-74,40
W10214,FOOD,-11,32
W10215,FOOD,-104,38
W10216,FOOD,-72,39
W10217,FOOD,-24,31
W10218,FOOD,-76,32
W10219,FOOD,-23,40
W10220,FOOD,-13,38
W10221,FOOD,-95,34
W10222,FOOD,-30,40
W10223,FOOD,-19,33
W10224,FOOD,-94,32
W10225,FOOD,-61,33
W10226,FOOD,-77,32
W10227,FOOD,-14,35
W10228,FOOD,-112,35
W10229,FOOD,-92,38
W10230,FOOD,-74,37
W10231,FOOD,-28,38
W10232,FOOD,-97,31
W10233,FOOD,-15,31
W10234,FOOD,-27,35
W10235,FOOD,-116,38
W10236,FOOD,-22,39
W10237,FOOD,-59,31
W10238,FOOD,-78,38
W10239,FOOD,-13,35
W10240,FOOD,-95,34
W10241,FOOD,-68,35
W10242,FOOD,-63,36
W10243,FOOD,-76,36
W10244,FOOD,-97,33
W10245,FOOD,-99,40
W10246,FOOD,-16,38
W10247,FOOD,-80,34
W10248,FOOD,-36,37
W10249,FOOD,-98,34
W10250,FOOD,-16,40
W10251,FOOD,-89,32
W10252,FOOD,-116,37
W10253,FOOD,-18,40
W10254,FOOD,-48,40
W10255,FOOD,-33,31
W10256,FOOD,-74,40
W10257,FOOD,-105,39
W10258,FOOD,-52,40
W10259,FOOD,-91,39
W10260,FOOD,-84,35
W10261,FOOD,-40,36
W10262,FOOD,-23,38
W10263,FOOD,-14,35
W10264,FOOD,-21,32
W10265,FOOD,-41,39
W10266,FOOD,-63,37
W10267,FOOD,-85,37
W10268,FOOD,-39,38
W10269,FOOD,-61,36
W10270,FOOD,-60,38
W10271,FOOD,-101,33
W10272,FOOD,-50,38
W10273,FOOD,-64,32
W10274,FOOD,-65,38
W10275,FOOD,-48,35
W10276,FOOD,-108,40
W10277,FOOD,-69,32
W10278,FOOD,-77,32
W10279,FOOD,-71,38
W10280,FOOD,-113,36
W10281,FOOD,-35,36
W10282,FOOD,-31,35
W10283,FOOD,-68,33
W10284,FOOD,-49,36
W10285,FOOD,-39,40
W10286,FOOD,-98,38
W10287,FOOD,-64,38
W10288,FOOD,-103,40
W10289,FOOD,-17,37
W10290,FOOD,-102,38
W10291,FOOD,-51,38
W10292,FOOD,-111,32
W10293,FOOD,-22,32
W10294,FOOD,-29,34
W10295,FOOD,-18,31
W10296,FOOD,-17,31
W10297,FOOD,-22,34
W10298,FOOD,-63,35
W10299,FOOD,-60,39
W10300,FOOD,-21,33
W10301,FOOD,-25,32
W10302,FOOD,-8,33
W10303,FOOD,-103,40
W10304,FOOD,-8,39
W10305,FOOD,-113,38
W10306,FOOD,-53,33
W10307,FOOD,-75,36
W10308,FOOD,-103,40
W10309,FOOD,-46,34
W10310,FOOD,-82,35
W10311,FOOD,-10,31
W10312,FOOD,-89,40
W10313,FOOD,-96,32
W10314,FOOD,-22,35
W10315,FOOD,-46,31
W10316,FOOD,-8,39
W10317,FOOD,-106,37
W10318,FOOD,-25,40
W10319,FOOD,-36,32
W10320,FOOD,-96,32
W10321,FOOD,-110,37
W10322,FOOD,-102,37
W10323,FOOD,-63,32
W10324,FOOD,-31,38
W10325,FOOD,-10,36
W10326,FOOD,-17,32
W10327,FOOD,-89,40
W10328,FOOD,-110,31
W10329,FOOD,-36,37
W10330,FOOD,-100,33
W10331,FOOD,-73,38
W10332,FOOD,-67,35
W10333,FOOD,-102,40
W10334,FOOD,-21,31
W10335,FOOD,-22,35
W10336,FOOD,-47,39
W10337,FOOD,-87,35
W10338,FOOD,-11,35
W10339,FOOD,-46,37
W10340,FOOD,-35,40
W10341,FOOD,-51,31
W10342,FOOD,-66,35
W10343,FOOD,-62,34
W10344,FOOD,-90,40
W10345,FOOD,-61,39
W10346,FOOD,-36,36
W10347,FOOD,-49,39
W10348,FOOD,-80,40
W10349,FOOD,-114,40
W10350,FOOD,-105,34
W10351,FOOD,-8,33
W10352,FOOD,-40,31
W10353,FOOD,-21,32
W10354,FOOD,-69,38
W10355,FOOD,-50,32
W10356,FOOD,-79,35
W10357,FOOD,-83,32
W10358,FOOD,-39,38
W10359,FOOD,-50,31
W10360,FOOD,-83,31
W10361,FOOD,-100,38
W10362,FOOD,-54,33
W10363,FOOD,-49,40
W10364,FOOD,-74,40
W10365,FOOD,-102,35
W10366,FOOD,-38,32
W10367,FOOD,-113,39
W10368,FOOD,-115,36
W10369,FOOD,-111,39
W10370,FOOD,-106,35
W10371,FOOD,-56,40
W10372,FOOD,-34,40
W10373,FOOD,-36,38
W10374,FOOD,-76,35
W10375,FOOD,-43,32
W10376,FOOD,-40,35
W10377,FOOD,-14,40
W10378,FOOD,-8,31
W10379,FOOD,-43,31
W10380,FOOD,-57,37
W10381,FOOD,-88,33
W10382,FOOD,-11,40
W10383,FOOD,-18,38
W10384,FOOD,-14,34
W10385,FOOD,-45,36
W10386,FOOD,-112,32
W10387,FOOD,-19,33
W10388,FOOD,-72,33
W10389,FOOD,-21,33
W10390,FOOD,-14,40
W10391,FOOD,-22,36
W10392,FOOD,-66,34
W10393,FOOD,-82,40
W10394,FOOD,-38,36
W10395,FOOD,-67,35
W10396,FOOD,-68,37
W10397,FOOD,-35,38
W10398,FOOD,-99,35
W10399,FOOD,-27,33
W10400,FOOD,-48,32
W10401,FOOD,-65,39
W10402,FOOD,-57,40
W10403,FOOD,-84,39
W10404,FOOD,-95,32
W10405,FOOD,-17,31
W10406,FOOD,-80,31
W10407,FOOD,-89,33
W10408,FOOD,-9,38
W10409,FOOD,-10,31
W10410,FOOD,-101,32
W10411,FOOD,-92,33
W10412,FOOD,-100,36
W10413,FOOD,-108,39
W10414,FOOD,-89,40
W10415,FOOD,-92,36
W10416,FOOD,-86,39
W10417,FOOD,-31,38
W10418,FOOD,-105,38
W10419,FOOD,-108,36
W10420,FOOD,-111,31
W10421,FOOD,-115,36
W10422,FOOD,-74,38
W10423,FOOD,-108,32
W10424,FOOD,-32,31
W10425,FOOD,-48,31
W10426,FOOD,-103,34
W10427,FOOD,-45,31
W10428,FOOD,-53,39
W10429,FOOD,-11,31
W10430,FOOD,-57,35
W10431,FOOD,-116,35
W10432,FOOD,-98,38
W10433,FOOD,-71,36
W10434,FOOD,-89,37
W10435,FOOD,-54,39
W10436,FOOD,-78,35
W10437,FOOD,-21,39
W10438,FOOD,-25,40
W10439,FOOD,-35,38
W10440,FOOD,-48,31
W10441,FOOD,-98,32
W10442,FOOD,-95,37
W10443,FOOD,-71,35
W10444,FOOD,-58,34
W10445,FOOD,-25,32
W10446,FOOD,-54,31
W10447,FOOD,-107,38
W10448,FOOD,-59,38
W10449,FOOD,-91,32
W10450,FOOD,-58,33
W10451,FOOD,-72,36
W10452,FOOD,-66,31
W10453,FOOD,-100,32
W10454,FOOD,-72,38
W10455,FOOD,-113,33
W10456,FOOD,-24,32
W10457,FOOD,-50,36
W10458,FOOD,-63,39
W10459,FOOD,-8,40
W10460,FOOD,-11,32
W10461,FOOD,-60,36
W10462,FOOD,-35,37
W10463,FOOD,-30,33
W10464,FOOD,-115,31
W10465,FOOD,-20,33
W10466,FOOD,-60,38
W10467,FOOD,-101,39
W10468,FOOD,-19,38
W10469,FOOD,-59,32
W10470,FOOD,-43,32
W10471,FOOD,-86,36
W10472,FOOD,-25,32
W10473,FOOD,-104,33
W10474,FOOD,-33,33
W10475,FOOD,-24,31
W10476,FOOD,-81,37
W10477,FOOD,-19,34
W10478,FOOD,-11,34
W10479,FOOD,-11,36
W10480,FOOD,-114,35
W10481,FOOD,-58,39
W10482,FOOD,-8,40
W10483,FOOD,-40,35
W10484,FOOD,-111,37
W10485,FOOD,-100,36
W10486,FOOD,-69,34
W10487,FOOD,-64,40
W10488,FOOD,-40,33
W10489,FOOD,-92,32
W10490,FOOD,-84,32
W10491,FOOD,-98,40
W10492,FOOD,-33,39
W10493,FOOD,-92,31
W10494,FOOD,-41,32
W10495,FOOD,-84,37
W10496,FOOD,-82,34
W10497,FOOD,-96,37
W10498,FOOD,-16,34
W10499,FOOD,-33,38
W10500,FOOD,-15,35
W10501,FOOD,-23,33
W10502,FOOD,-45,31
W10503,FOOD,-59,40
W10504,FOOD,-36,33
W10505,FOOD,-37,34
W10506,FOOD,-30,40
W10507,FOOD,-80,37
W10508,FOOD,-89,33
W10509,FOOD,-87,34
W10510,FOOD,-73,36
W10511,FOOD,-49,36
W10512,FOOD,-69,39
W10513,FOOD,-88,33
W10514,FOOD,-56,31
W10515,FOOD,-98,40
W10516,FOOD,-58,39
W10517,FOOD,-107,38
W10518,FOOD,-28,39
W10519,FOOD,-88,39
W10520,FOOD,-96,39
W10521,FOOD,-76,34
W10522,FOOD,-34,38
W10523,FOOD,-85,39
W10524,FOOD,-110,36
W10525,FOOD,-85,32
W10526,FOOD,-10,38
W10527,FOOD,-58,31
W10528,FOOD,-50,31
W10529,FOOD,-84,32
W10530,FOOD,-90,36
W10531,FOOD,-36,38
W10532,FOOD,-22,40
W10533,FOOD,-69,37
W10534,FOOD,-10,36
W10535,FOOD,-78,36
W10536,FOOD,-65,37
W10537,FOOD,-13,31
W10538,FOOD,-9,34
W10539,FOOD,-53,33
W10540,FOOD,-29,33
W10541,FOOD,-102,35
W10542,FOOD,-22,39
W10543,FOOD,-105,34
W10544,FOOD,-108,38
W10545,FOOD,-63,39
W10546,FOOD,-12,39
W10547,FOOD,-39,38
W10548,FOOD,-75,37
W10549,FOOD,-83,31
W10550,FOOD,-9,32
W10551,FOOD,-20,35
W10552,FOOD,-24,40
W10553,FOOD,-50,40
W10554,FOOD,-45,36
W10555,FOOD,-12,33
W10556,FOOD,-75,39
W10557,FOOD,-40,33
W10558,FOOD,-40,36
W10559,FOOD,-85,33
W10560,FOOD,-12,39
W10561,FOOD,-35,33
W10562,FOOD,-103,32
W10563,FOOD,-34,33
W10564,FOOD,-54,31
W10565,FOOD,-33,31
W10566,FOOD,-116,39
W10567,FOOD,-18,40
W10568,FOOD,-95,37
W10569,FOOD,-27,36
W10570,FOOD,-99,32
W10571,FOOD,-107,32
W10572,FOOD,-82,38
W10573,FOOD,-51,39
W10574,FOOD,-7,33
W10575,FOOD,-29,37
W10576,FOOD,-87,33
W10577,FOOD,-33,34
W10578,FOOD,-19,35
W10579,FOOD,-48,33
W10580,FOOD,-71,31
W10581,FOOD,-27,36
W10582,FOOD,-53,33
W10583,FOOD,-95,38
W10584,FOOD,-91,34
W10585,FOOD,-67,38
W10586,FOOD,-46,34
W10587,FOOD,-98,36
W10588,FOOD,-80,40
W10589,FOOD,-53,32
W10590,FOOD,-58,37
W10591,FOOD,-15,32
W10592,FOOD,-96,38
W10593,FOOD,-48,31
W10594,FOOD,-9,33
W10595,FOOD,-83,35
W10596,FOOD,-100,37
W10597,FOOD,-30,31
W10598,FOOD,-71,40
W10599,FOOD,-36,38
W10600,FOOD,-41,40
W10601,FOOD,-99,37
W10602,FOOD,-52,38
W10603,FOOD,-105,39
W10604,FOOD,-101,40
W10605,FOOD,-99,35
W10606,FOOD,-39,40
W10607,FOOD,-71,35
W10608,FOOD,-78,33
W10609,FOOD,-39,34
W10610,FOOD,-7,34
W10611,FOOD,-104,32
W10612,FOOD,-87,36
W10613,FOOD,-39,40
W10614,FOOD,-113,32
W10615,FOOD,-100,35
W10616,FOOD,-47,32
W10617,FOOD,-9,39
W10618,FOOD,-63,33
W10619,FOOD,-10,32
W10620,FOOD,-88,31
W10621,FOOD,-49,34
W10622,FOOD,-30,33
W10623,FOOD,-95,35
W10624,FOOD,-45,35
W10625,FOOD,-52,37
W10626,FOOD,-19,32
W10627,FOOD,-63,37
W10628,FOOD,-20,35
W10629,FOOD,-83,37
W10630,FOOD,-94,40
W10631,FOOD,-28,31
W10632,FOOD,-23,31
W10633,FOOD,-29,38
W10634,FOOD,-60,35
W10635,FOOD,-22,34
W10636,FOOD,-47,38
W10637,FOOD,-79,32
W10638,FOOD,-30,32
W10639,FOOD,-34,36
W10640,FOOD,-19,37
W10641,FOOD,-99,32
W10642,FOOD,-23,37
W10643,FOOD,-27,35
W10644,FOOD,-23,35
W10645,FOOD,-17,40
W10646,FOOD,-42,36
W10647,FOOD,-33,35
W10648,FOOD,-99,39
W10649,FOOD,-67,37
W10650,FOOD,-42,36
W10651,FOOD,-46,36
W10652,FOOD,-11,32
W10653,FOOD,-82,40
W10654,FOOD,-69,37
W10655,FOOD,-31,34
W10656,FOOD,-23,39
W10657,FOOD,-36,31
W10658,FOOD,-13,39
W10659,FOOD,-83,33
W10660,FOOD,-17,32
W10661,FOOD,-116,40
W10662,FOOD,-98,36
W10663,FOOD,-87,32
W10664,FOOD,-18,40
W10665,FOOD,-26,39
W10666,FOOD,-97,37
W10667,FOOD,-65,33
W10668,FOOD,-68,39
W10669,FOOD,-103,33
W10670,FOOD,-32,39
W10671,FOOD,-77,32
W10672,FOOD,-85,31
W10673,FOOD,-79,34
W10674,FOOD,-91,37
W10675,FOOD,-60,33
W10676,FOOD,-72,33
W10677,FOOD,-43,35
W10678,FOOD,-32,40
W10679,FOOD,-56,33
W10680,FOOD,-30,38
W10681,FOOD,-64,40
W10682,FOOD,-96,34
W10683,FOOD,-57,34
W10684,FOOD,-42,40
W10685,FOOD,-10,37
W10686,FOOD,-29,33
W10687,FOOD,-104,35
W10688,FOOD,-38,37
W10689,FOOD,-30,38
W10690,FOOD,-94,34
W10691,FOOD,-91,37
W10692,FOOD,-112,32
W10693,FOOD,-116,35
W10694,FOOD,-39,40
W10695,FOOD,-20,31
W10696,FOOD,-34,31
W10697,FOOD,-57,31
W10698,FOOD,-26,33
W10699,FOOD,-33,37
W10700,FOOD,-62,36
